row, id, palette, pattern, pose, facing, face, fur, color, r, g, b, hue, sat, lum, mint
14371, 0x008f1aeaa7, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 26, 234, 167, 160.67°, 83.20%, 50.98%, 25127
14372, 0x008f1c8ad5, Inverted, 15, Stalking, Left, Smile, Half/Half, Cyan, 28, 138, 213, 204.32°, 76.76%, 47.25%, 8299
14373, 0x008f1d5f47, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 29, 95, 71, 158.18°, 53.23%, 24.31%, 13673
14374, 0x008f1ee22b, Inverted, 15, Stalking, Left, Smile, Half/Half, Green, 30, 226, 43, 123.98°, 77.17%, 50.20%, 11564
14375, 0x008f2079a2, Inverted, 15, Stalking, Left, Smile, Half/Half, Cyan, 32, 121, 162, 198.92°, 67.01%, 38.04%, 7172
14376, 0x008f208cea, Inverted, 15, Stalking, Left, Smile, Half/Half, Cyan, 32, 140, 234, 207.92°, 82.79%, 52.16%, 6143
14377, 0x008f2142eb, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 33, 66, 235, 230.20°, 83.47%, 52.55%, 1634
14378, 0x008f238d76, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 35, 141, 118, 166.98°, 60.23%, 34.51%, 22026
14379, 0x008f24343c, Inverted, 15, Stalking, Left, Smile, Half/Half, Cyan, 36, 52, 60, 200.00°, 25.00%, 18.82%, 2063
14380, 0x008f251fcb, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 37, 31, 203, 242.09°, 73.50%, 45.88%, 10750
14381, 0x008f27be9f, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 39, 190, 159, 167.68°, 65.94%, 44.90%, 179
14382, 0x008f284cb0, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 40, 76, 176, 224.12°, 62.96%, 42.35%, 13974
14383, 0x008f30803a, Inverted, 15, Stalking, Left, Smile, Half/Half, Green, 48, 128, 58, 127.50°, 45.45%, 34.51%, 10068
14384, 0x008f31fd37, Inverted, 15, Stalking, Left, Smile, Half/Half, Green, 49, 253, 55, 121.76°, 98.08%, 59.22%, 13855
14385, 0x008f31fdcc, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 49, 253, 204, 165.59°, 98.08%, 59.22%, 16118
14386, 0x008f36d1ef, Inverted, 15, Stalking, Left, Smile, Half/Half, Cyan, 54, 209, 239, 189.73°, 85.25%, 57.45%, 16402
14387, 0x008f37602e, Inverted, 15, Stalking, Left, Smile, Half/Half, Chartreuse, 55, 96, 46, 109.20°, 35.21%, 27.84%, 16344
14388, 0x008f39d870, Inverted, 15, Stalking, Left, Smile, Half/Half, Green, 57, 216, 112, 140.75°, 67.09%, 53.53%, 11834
14389, 0x008f3ac0b4, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 58, 192, 180, 174.63°, 53.60%, 49.02%, 5469
14390, 0x008f3d3b8c, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 61, 59, 140, 241.48°, 40.70%, 39.02%, 3784
14391, 0x008f3e20d1, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 62, 32, 209, 250.17°, 73.44%, 47.25%, 17041
14392, 0x008f404193, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 64, 65, 147, 239.28°, 39.34%, 41.37%, 5373
14393, 0x008f41f128, Inverted, 15, Stalking, Left, Smile, Half/Half, Chartreuse, 65, 241, 40, 112.54°, 87.77%, 55.10%, 20167
14394, 0x008f439c7d, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 67, 156, 125, 159.10°, 39.91%, 43.73%, 6506
14395, 0x008f4576fe, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 69, 118, 254, 224.11°, 98.93%, 63.33%, 12646
14396, 0x008f483365, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 72, 51, 101, 265.20°, 32.89%, 29.80%, 21490
14397, 0x008f487993, Inverted, 15, Stalking, Left, Smile, Half/Half, Cyan, 72, 121, 147, 200.80°, 34.25%, 42.94%, 5362
14398, 0x008f489743, Inverted, 15, Stalking, Left, Smile, Half/Half, Chartreuse, 72, 151, 67, 116.43°, 38.53%, 42.75%, 22952
14399, 0x008f4f00d6, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 79, 0, 214, 262.15°, 100.00%, 41.96%, 8234
14400, 0x008f4f4191, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 79, 65, 145, 250.50°, 38.10%, 41.18%, 16111
14401, 0x008f519b3a, Inverted, 15, Stalking, Left, Smile, Half/Half, Chartreuse, 81, 155, 58, 105.77°, 45.54%, 41.76%, 10039
14402, 0x008f5224d2, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 82, 36, 210, 255.86°, 70.73%, 48.24%, 6394
14403, 0x008f529948, Inverted, 15, Stalking, Left, Smile, Half/Half, Chartreuse, 82, 153, 72, 112.59°, 36.00%, 44.12%, 7870
14404, 0x008f53a1d0, Inverted, 15, Stalking, Left, Smile, Half/Half, Cyan, 83, 161, 208, 202.56°, 57.08%, 57.06%, 7162
14405, 0x008f540a74, Inverted, 15, Stalking, Left, Smile, Half/Half, Purple, 84, 10, 116, 281.89°, 84.13%, 24.71%, 8715
14406, 0x008f54139c, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 84, 19, 156, 268.47°, 78.29%, 34.31%, 20927
14407, 0x008f5681fc, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 86, 129, 252, 224.46°, 96.51%, 66.27%, 4770
14408, 0x008f592053, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 89, 32, 83, 306.32°, 47.11%, 23.73%, 4461
14409, 0x008f5a7122, Inverted, 15, Stalking, Left, Smile, Half/Half, Yellow, 90, 113, 34, 77.47°, 53.74%, 28.82%, 24125
14410, 0x008f5b0d4a, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 91, 13, 74, 313.08°, 75.00%, 20.39%, 20544
14411, 0x008f5d74e6, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 93, 116, 230, 229.93°, 73.26%, 63.33%, 10740
14412, 0x008f5f5e34, Inverted, 15, Stalking, Left, Smile, Half/Half, Orange, 95, 94, 52, 58.60°, 29.25%, 28.82%, 17182
14413, 0x008f62784a, Inverted, 15, Stalking, Left, Smile, Half/Half, Yellow, 98, 120, 74, 88.70°, 23.71%, 38.04%, 2860
14414, 0x008f6351b2, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 99, 81, 178, 251.13°, 38.65%, 50.78%, 17802
14415, 0x008f652992, Inverted, 15, Stalking, Left, Smile, Half/Half, Purple, 101, 41, 146, 274.29°, 56.15%, 36.67%, 9302
14416, 0x008f6a7799, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 106, 119, 153, 223.40°, 18.73%, 50.78%, 20766
14417, 0x008f6b65d2, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 107, 101, 210, 243.30°, 54.77%, 60.98%, 16606
14418, 0x008f6dbe3d, Inverted, 15, Stalking, Left, Smile, Half/Half, Chartreuse, 109, 190, 61, 97.67°, 51.39%, 49.22%, 9638
14419, 0x008f7262ed, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 114, 98, 237, 246.91°, 79.43%, 65.69%, 1522
14420, 0x008f76d7ad, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 118, 215, 173, 154.02°, 54.80%, 65.29%, 2323
14421, 0x008f76ed31, Inverted, 15, Stalking, Left, Smile, Half/Half, Chartreuse, 118, 237, 49, 97.98°, 83.93%, 56.08%, 8816
14422, 0x008f77623e, Inverted, 15, Stalking, Left, Smile, Half/Half, Orange, 119, 98, 62, 37.89°, 31.49%, 35.49%, 24807
14423, 0x008f780220, Inverted, 15, Stalking, Left, Smile, Half/Half, Fuscia, 120, 2, 32, 344.75°, 96.72%, 23.92%, 14759
14424, 0x008f797900, Inverted, 15, Stalking, Left, Smile, Half/Half, Yellow, 121, 121, 0, 60.00°, 100.00%, 23.73%, 134
14425, 0x008f79d491, Inverted, 15, Stalking, Left, Smile, Half/Half, Green, 121, 212, 145, 135.82°, 51.41%, 65.29%, 7740
14426, 0x008f7ade13, Inverted, 15, Stalking, Left, Smile, Half/Half, Yellow, 122, 222, 19, 89.56°, 84.23%, 47.25%, 4186
14427, 0x008f7b2337, Inverted, 15, Stalking, Left, Smile, Half/Half, Fuscia, 123, 35, 55, 346.36°, 55.70%, 30.98%, 9537
14428, 0x008f7bdbbc, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 123, 219, 188, 160.62°, 57.14%, 67.06%, 12127
14429, 0x008f7f66b1, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 127, 102, 177, 260.00°, 32.47%, 54.71%, 16179
14430, 0x008f80b790, Inverted, 15, Stalking, Left, Smile, Half/Half, Green, 128, 183, 144, 137.45°, 27.64%, 60.98%, 10115
14431, 0x008f82a671, Inverted, 15, Stalking, Left, Smile, Half/Half, Chartreuse, 130, 166, 113, 100.75°, 22.94%, 54.71%, 23995
14432, 0x008f832de5, Inverted, 15, Stalking, Left, Smile, Half/Half, Blue, 131, 45, 229, 268.04°, 77.97%, 53.73%, 17439
14433, 0x008f84fdee, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 132, 253, 238, 172.56°, 96.80%, 75.49%, 7296
14434, 0x008f85e001, Inverted, 15, Stalking, Left, Smile, Half/Half, Yellow, 133, 224, 1, 84.48°, 99.11%, 44.12%, 18081
14435, 0x008f883f67, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 136, 63, 103, 327.12°, 36.68%, 39.02%, 2769
14436, 0x008f900b7e, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 144, 11, 126, 308.12°, 85.81%, 30.39%, 18548
14437, 0x008f92566c, Inverted, 15, Stalking, Left, Smile, Half/Half, Fuscia, 146, 86, 108, 338.00°, 25.86%, 45.49%, 11344
14438, 0x008f9f6c5a, Inverted, 15, Stalking, Left, Smile, Half/Half, Red, 159, 108, 90, 15.65°, 27.71%, 48.82%, 4375
14439, 0x008fa326a3, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 163, 38, 163, 300.00°, 62.19%, 39.41%, 17855
14440, 0x008fa4239c, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 164, 35, 156, 303.72°, 64.82%, 39.02%, 20661
14441, 0x008fa9106a, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 169, 16, 106, 324.71°, 82.70%, 36.27%, 15371
14442, 0x008fac87a9, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 172, 135, 169, 304.86°, 18.23%, 60.20%, 2959
14443, 0x008fad2ed9, Inverted, 15, Stalking, Left, Smile, Half/Half, Purple, 173, 46, 217, 284.56°, 69.23%, 51.57%, 6123
14444, 0x008fb0d2b8, Inverted, 15, Stalking, Left, Smile, Half/Half, Green, 176, 210, 184, 134.12°, 27.42%, 75.69%, 22421
14445, 0x008fb0d633, Inverted, 15, Stalking, Left, Smile, Half/Half, Yellow, 176, 214, 51, 73.99°, 66.53%, 51.96%, 9730
14446, 0x008fb76c4e, Inverted, 15, Stalking, Left, Smile, Half/Half, Red, 183, 108, 78, 17.14°, 42.17%, 51.18%, 7811
14447, 0x008fbc28b5, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 188, 40, 181, 302.84°, 64.91%, 44.71%, 19479
14448, 0x008fbe648f, Inverted, 15, Stalking, Left, Smile, Half/Half, Fuscia, 190, 100, 143, 331.33°, 40.91%, 56.86%, 9478
14449, 0x008fc0d38c, Inverted, 15, Stalking, Left, Smile, Half/Half, Yellow, 192, 211, 140, 76.06°, 44.65%, 68.82%, 19529
14450, 0x008fc5f31c, Inverted, 15, Stalking, Left, Smile, Half/Half, Yellow, 197, 243, 28, 72.84°, 89.96%, 53.14%, 21880
14451, 0x008fcecbc6, Inverted, 15, Stalking, Left, Smile, Half/Half, Orange, 206, 203, 198, 37.50°, 7.55%, 79.22%, 582
14452, 0x008fd93b4e, Inverted, 15, Stalking, Left, Smile, Half/Half, Fuscia, 217, 59, 78, 352.78°, 67.52%, 54.12%, 5830
14453, 0x008fdcb18a, Inverted, 15, Stalking, Left, Smile, Half/Half, Red, 220, 177, 138, 28.54°, 53.95%, 70.20%, 4663
14454, 0x008fded28a, Inverted, 15, Stalking, Left, Smile, Half/Half, Orange, 222, 210, 138, 51.43°, 56.00%, 70.59%, 7553
14455, 0x008fdf7b7d, Inverted, 15, Stalking, Left, Smile, Half/Half, Fuscia, 223, 123, 125, 358.80°, 60.98%, 67.84%, 6323
14456, 0x008fe00926, Inverted, 15, Stalking, Left, Smile, Half/Half, Fuscia, 224, 9, 38, 351.91°, 92.27%, 45.69%, 22768
14457, 0x008fe12f90, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 225, 47, 144, 327.30°, 74.79%, 53.33%, 24241
14458, 0x008fe56b9c, Inverted, 15, Stalking, Left, Smile, Half/Half, Fuscia, 229, 107, 156, 335.90°, 70.11%, 65.88%, 6405
14459, 0x008feb5405, Inverted, 15, Stalking, Left, Smile, Half/Half, Red, 235, 84, 5, 20.61°, 95.83%, 47.06%, 15821
14460, 0x008febb448, Inverted, 15, Stalking, Left, Smile, Half/Half, Orange, 235, 180, 72, 39.75°, 80.30%, 60.20%, 7369
14461, 0x008feea70e, Inverted, 15, Stalking, Left, Smile, Half/Half, Orange, 238, 167, 14, 40.98°, 88.89%, 49.41%, 21893
14462, 0x008ff4ccb9, Inverted, 15, Stalking, Left, Smile, Half/Half, Red, 244, 204, 185, 19.32°, 72.84%, 84.12%, 12281
14463, 0x008ff6df62, Inverted, 15, Stalking, Left, Smile, Half/Half, Orange, 246, 223, 98, 50.68°, 89.16%, 67.45%, 4546
14464, 0x008ff746ec, Inverted, 15, Stalking, Left, Smile, Half/Half, Magenta, 247, 70, 236, 303.73°, 91.71%, 62.16%, 6157
14465, 0x008ffabcaf, Inverted, 15, Stalking, Left, Smile, Half/Half, Red, 250, 188, 175, 10.40°, 88.24%, 83.33%, 7396
14466, 0x008ffbd0b1, Inverted, 15, Stalking, Left, Smile, Half/Half, Red, 251, 208, 177, 25.14°, 90.24%, 83.92%, 8402
14467, 0x008ffc9c57, Inverted, 15, Stalking, Left, Smile, Half/Half, Red, 252, 156, 87, 25.09°, 96.49%, 66.47%, 23305
14468, 0x008ffe298c, Inverted, 15, Stalking, Left, Smile, Half/Half, Fuscia, 254, 41, 140, 332.11°, 99.07%, 57.84%, 12731
14469, 0x0090037842, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Lime Green, 3, 120, 66, 152.31°, 95.12%, 24.12%, 14798
14470, 0x009004036d, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Blue, 4, 3, 109, 240.57°, 94.64%, 21.96%, 4792
14471, 0x009013181c, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Cyan, 19, 24, 28, 206.67°, 19.15%, 9.22%, 22512
14472, 0x009019fcfc, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Cyan, 25, 252, 252, 180.00°, 97.42%, 54.31%, 9776
14473, 0x00901bfdde, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Lime Green, 27, 253, 222, 171.77°, 98.26%, 54.90%, 8787
14474, 0x00901fce08, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Chartreuse, 31, 206, 8, 113.03°, 92.52%, 41.96%, 16157
14475, 0x009024b90d, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Chartreuse, 36, 185, 13, 111.98°, 86.87%, 38.82%, 25155
14476, 0x0090270a85, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Blue, 39, 10, 133, 254.15°, 86.01%, 28.04%, 16096
14477, 0x0090282e2f, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Cyan, 40, 46, 47, 188.57°, 8.05%, 17.06%, 14933
14478, 0x009028c1aa, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Lime Green, 40, 193, 170, 170.98°, 65.67%, 45.69%, 18642
14479, 0x00902a6432, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Green, 42, 100, 50, 128.28°, 40.85%, 27.84%, 4631
14480, 0x00902bab7a, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Lime Green, 43, 171, 122, 157.03°, 59.81%, 41.96%, 11363
14481, 0x00902e3a62, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Sky Blue, 46, 58, 98, 226.15°, 36.11%, 28.24%, 24951
14482, 0x00902f65b3, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Sky Blue, 47, 101, 179, 215.45°, 58.41%, 44.31%, 15729
14483, 0x009036a692, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Lime Green, 54, 166, 146, 169.29°, 50.91%, 43.14%, 8247
14484, 0x00903c5743, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Green, 60, 87, 67, 135.56°, 18.37%, 28.82%, 16472
14485, 0x00903c72db, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Sky Blue, 60, 114, 219, 219.62°, 68.83%, 54.71%, 8344
14486, 0x0090434176, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Blue, 67, 65, 118, 242.26°, 28.96%, 35.88%, 13821
14487, 0x009043840e, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Chartreuse, 67, 132, 14, 93.05°, 80.82%, 28.63%, 7096
14488, 0x0090439681, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Lime Green, 67, 150, 129, 164.82°, 38.25%, 42.55%, 17342
14489, 0x009048032d, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Magenta, 72, 3, 45, 323.48°, 92.00%, 14.71%, 14831
14490, 0x0090484b08, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Yellow, 72, 75, 8, 62.69°, 80.72%, 16.27%, 9750
14491, 0x00904b91f0, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Sky Blue, 75, 145, 240, 214.55°, 84.62%, 61.76%, 24344
14492, 0x00904d3111, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Orange, 77, 49, 17, 32.00°, 63.83%, 18.43%, 8887
14493, 0x00905726cb, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Blue, 87, 38, 203, 257.82°, 68.46%, 47.25%, 12937
14494, 0x0090581afa, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Blue, 88, 26, 250, 256.61°, 95.73%, 54.12%, 17667
14495, 0x009059b506, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Chartreuse, 89, 181, 6, 91.54°, 93.58%, 36.67%, 23047
14496, 0x00905bb9b5, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Lime Green, 91, 185, 181, 177.45°, 40.17%, 54.12%, 11087
14497, 0x00905bff89, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Green, 91, 255, 137, 136.83°, 100.00%, 67.84%, 10934
14498, 0x00906481b0, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Sky Blue, 100, 129, 176, 217.11°, 32.48%, 54.12%, 10851
14499, 0x00906de612, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Chartreuse, 109, 230, 18, 94.25°, 85.48%, 48.63%, 17952
14500, 0x00906e2c6e, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Magenta, 110, 44, 110, 300.00°, 42.86%, 30.20%, 12785
14501, 0x009073050e, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Fuscia, 115, 5, 14, 355.09°, 91.67%, 23.53%, 13305
14502, 0x0090799ac0, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Sky Blue, 121, 154, 192, 212.11°, 36.04%, 61.37%, 23609
14503, 0x00907e8647, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Yellow, 126, 134, 71, 67.62°, 30.73%, 40.20%, 7441
14504, 0x00907ebd4c, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Chartreuse, 126, 189, 76, 93.45°, 46.12%, 51.96%, 3294
14505, 0x009081e929, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Chartreuse, 129, 233, 41, 92.50°, 81.36%, 53.73%, 12470
14506, 0x00908d4ddf, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Blue, 141, 77, 223, 266.30°, 69.52%, 58.82%, 15585
14507, 0x00908e97fd, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Sky Blue, 142, 151, 253, 235.14°, 96.52%, 77.45%, 5423
14508, 0x00908f05dc, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Purple, 143, 5, 220, 278.51°, 95.56%, 44.12%, 9961
14509, 0x0090906239, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Red, 144, 98, 57, 28.28°, 43.28%, 39.41%, 24118
14510, 0x009091141d, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Fuscia, 145, 20, 29, 355.68°, 75.76%, 32.35%, 16488
14511, 0x009091488d, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Magenta, 145, 72, 141, 303.29°, 33.64%, 42.55%, 9268
14512, 0x0090972b02, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Red, 151, 43, 2, 16.51°, 97.39%, 30.00%, 21278
14513, 0x00909782b0, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Blue, 151, 130, 176, 267.39°, 22.55%, 60.00%, 10357
14514, 0x00909ab577, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Yellow, 154, 181, 119, 86.13°, 29.52%, 58.82%, 16023
14515, 0x00909caf63, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Yellow, 156, 175, 99, 75.00°, 32.20%, 53.73%, 13181
14516, 0x00909e9679, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Orange, 158, 150, 121, 47.03°, 16.02%, 54.71%, 19337
14517, 0x0090a07ffc, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Blue, 160, 127, 252, 255.84°, 95.42%, 74.31%, 9349
14518, 0x0090a3bf87, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Chartreuse, 163, 191, 135, 90.00°, 30.43%, 63.92%, 23872
14519, 0x0090a3c579, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Yellow, 163, 197, 121, 86.84°, 39.58%, 62.35%, 19324
14520, 0x0090aa6523, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Red, 170, 101, 35, 29.33°, 65.85%, 40.20%, 11660
14521, 0x0090aac063, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Yellow, 170, 192, 99, 74.19°, 42.47%, 57.06%, 6912
14522, 0x0090ab0a65, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Magenta, 171, 10, 101, 326.09°, 88.95%, 35.49%, 1179
14523, 0x0090ae7ee1, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Blue, 174, 126, 225, 269.09°, 62.26%, 68.82%, 20448
14524, 0x0090b2cc9b, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Chartreuse, 178, 204, 155, 91.84°, 32.45%, 70.39%, 8068
14525, 0x0090b32c9d, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Magenta, 179, 44, 157, 309.78°, 60.54%, 43.73%, 15326
14526, 0x0090b786a0, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Magenta, 183, 134, 160, 328.16°, 25.39%, 62.16%, 16610
14527, 0x0090b8aa63, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Orange, 184, 170, 99, 50.12°, 37.44%, 55.49%, 20626
14528, 0x0090badcc1, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Green, 186, 220, 193, 132.35°, 32.69%, 79.61%, 6652
14529, 0x0090bb1a5b, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Fuscia, 187, 26, 91, 335.78°, 75.59%, 41.76%, 10097
14530, 0x0090bb9bc9, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Purple, 187, 155, 201, 281.74°, 29.87%, 69.80%, 19813
14531, 0x0090be3bd5, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Purple, 190, 59, 213, 291.04°, 64.71%, 53.33%, 15308
14532, 0x0090bfdff2, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Cyan, 191, 223, 242, 202.35°, 66.23%, 84.90%, 15212
14533, 0x0090c2ea74, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Yellow, 194, 234, 116, 80.34°, 73.75%, 68.63%, 20272
14534, 0x0090c4399e, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Magenta, 196, 57, 158, 316.40°, 54.94%, 49.61%, 15017
14535, 0x0090ca81f4, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Purple, 202, 129, 244, 278.09°, 83.94%, 73.14%, 24633
14536, 0x0090cfeb1d, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Yellow, 207, 235, 29, 68.16°, 83.74%, 51.76%, 4191
14537, 0x0090d272a0, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Fuscia, 210, 114, 160, 331.25°, 51.61%, 63.53%, 18120
14538, 0x0090d2abd7, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Purple, 210, 171, 215, 293.18°, 35.48%, 75.69%, 19165
14539, 0x0090d37bba, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Magenta, 211, 123, 186, 317.05°, 50.00%, 65.49%, 5495
14540, 0x0090d58e5a, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Red, 213, 142, 90, 25.37°, 59.42%, 59.41%, 14808
14541, 0x0090dc8c11, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Orange, 220, 140, 17, 36.35°, 85.65%, 46.47%, 8717
14542, 0x0090df5de6, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Purple, 223, 93, 230, 296.93°, 73.26%, 63.33%, 24825
14543, 0x0090e339e4, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Purple, 227, 57, 228, 299.65°, 76.00%, 55.88%, 9903
14544, 0x0090e659af, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Magenta, 230, 89, 175, 323.40°, 73.82%, 62.55%, 12928
14545, 0x0090ea8caf, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Fuscia, 234, 140, 175, 337.66°, 69.12%, 73.33%, 22219
14546, 0x0090eabd2a, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Orange, 234, 189, 42, 45.94°, 82.05%, 54.12%, 9425
14547, 0x0090eb2148, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Fuscia, 235, 33, 72, 348.42°, 83.47%, 52.55%, 2822
14548, 0x0090ed4933, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Red, 237, 73, 51, 7.10°, 83.78%, 56.47%, 16366
14549, 0x0090eea192, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Red, 238, 161, 146, 9.78°, 73.02%, 75.29%, 10646
14550, 0x0090f1a7be, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Fuscia, 241, 167, 190, 341.35°, 72.55%, 80.00%, 18508
14551, 0x0090f501a3, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Magenta, 245, 1, 163, 320.16°, 99.19%, 48.24%, 23563
14552, 0x0090f56451, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Red, 245, 100, 81, 6.95°, 89.13%, 63.92%, 17449
14553, 0x0090fcce4e, Inverted, 16, Standing, Left, Frown (Look Down), Solid, Orange, 252, 206, 78, 44.14°, 96.67%, 64.71%, 23933
14554, 0x0091026a90, Inverted, 17, Sleeping, Left, Frown (Look Down), Solid, Cyan, 2, 106, 144, 196.06°, 97.26%, 28.63%, 25120
